Year,Topic,Winner,SubTopic,Value
65,"Presenters","Costume Design","Catharine Deneuve"
65,"Presenters","Jean Hersholt Humanitarian Award: Elizabeth Taylor","Angela Lansbury"
65,"Presenters","Actor","Jodie Foster"
65,"Presenters","Best Picture Introduction: Scent of a Woman","Jane Fonda"
65,"Presenters","Directing","Barbra Streisand"
65,"Presenters","Picture","Jack Nicholson"
65,"Song Performances","Beautiful Maria of My Soul","Placido Domingo, Sheila E."
65,"Song Performances","Friend Like Me","Nell Carter"
65,"Song Performances","I Have Nothing","Natalie Cole"
65,"Song Performances","Run to You","Natalie Cole"
65,"Song Performances","Whole New World","Brad Kane, Lea Solonga"
65,"Other Performances","Ladies’ Day (Tribute to women in film)","Liza Minnelli"
65,"Other Performances","Opening Number: Best Picture Spoofs – I’m a Woman = Scent of a Woman; Hooray for Hollywood = Howards End; Sound Off! = A Few Good Men; (Love Is) The Tender Trap = The Crying Game; Unforgettable = Unforgiven","Billy Crystal"
65,"Ceremony Production Staff","Announcer","Randy Thomas"
65,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
65,"Ceremony Production Staff","Director","Jeff Margolis"
65,"Ceremony Production Staff","Producer","Gilbert ‘Gil’ Cates"
65,"Ceremony Production Staff","Writer","Sheila Benson, Hal Kanter, Buz Kohan"
65,"Ceremony Production Staff","Writer (Special Material)","Billy Crystal, Marc Shaiman, David Steinberg, Bruce Vilanch, Robert Wuhl"
65,"Ceremony Production Staff","Production Design","Bob Keene, C. David Pina"
65,"Ceremony Production Staff","Choreography","Debbie Allen"
65,"Emmys","Nominations","8"
65,"Emmys","Wins","0"
65,"Emmys","Variety Music or Comedy Special","Nominee"
65,"Emmys","Directing for a Variety Series","Nominee"
65,"Emmys","Performance in a Variety or Music Program","Nominee (Billy Crystal, host)"
65,"Emmys","Music Direction","Nominee"
65,"Emmys","Lighting Direction for a Drama Series Variety Series Miniseries or Special","Nominee"
65,"Emmys","Art Direction for Variety or Nonfiction Programming","Nominee"
65,"Emmys","Sound Mixing for a Variety Series or Special","Nominee"
65,"Emmys","Choreography","Nominee"
64,"Nominations Announcement","Nominations Announcement Date","Wednesday, February 19, 1992"
64,"Nominations Announcement","Nominations Presenters","Kathleen Turner, Karl Malden"
64,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actor"
64,"Nominations Announcement","Nominations Morning Category Presentation","Supporting Actress"
64,"Nominations Announcement","Nominations Morning Category Presentation","Actor"
64,"Nominations Announcement","Nominations Morning Category Presentation","Actress"
64,"Nominations Announcement","Nominations Morning Category Presentation","Director"
64,"Nominations Announcement","Nominations Morning Category Presentation","Original Screenplay"
64,"Nominations Announcement","Nominations Morning Category Presentation","Adapted Screenplay"
64,"Nominations Announcement","Nominations Morning Category Presentation","Foreign Language Film"
64,"Nominations Announcement","Nominations Morning Category Presentation","Picture"
64,"Ceremony Details","Awards Ceremony Date/Time","Monday, March 30, 1992, 6:00pm"
64,"Ceremony Details","Location","Dorothy Chandler Pavilion, Los Angeles"
64,"Ceremony Details","Televised On","ABC"
64,"Ceremony Details","Host","Billy Crystal"
64,"Ceremony Details","Length","3 hours, 33 minutes"
64,"Ceremony Details","Nielsen Ratings","29.84 rating"
64,"Ceremony Details","Viewers","44.44 million"
64,"Presenters","President’s Welcoming Remarks","Karl Malden"
64,"Presenters","Supporting Actor","Whoopi Goldberg"
64,"Presenters","Best Picture Introduction: Bugsy","Kathleen Turner"
64,"Presenters","Makeup &amp; Hairstyling","Rebecca De Mornay, Christopher Lloyd"
64,"Presenters","Original Song Introduction: “Belle,” “Be Our Guest,” and “Beauty and the Beast”","Angela Lansbury"
64,"Presenters","Supporting Actress","Joe Pesci"
64,"Presenters","Production Design","Annette Bening"
64,"Presenters","Irving G. Thalberg Award: George Lucas","Steven Spielberg"
64,"Presenters","Original Song Introduction: “Everything I Do (I Do It for You)”","Nicole Kidman"
64,"Presenters","Sound Editing","Antonio Banderas, Sharon Stone"
64,"Presenters","Best Picture Introduction: JFK","Denzel Washington"
64,"Presenters","Film Editing","Geena Davis, Susan Sarandon"
64,"Presenters","Live Action Short Film","Dana Carvey, Mike Myers"
64,"Presenters","Animated Short Film","Belle, The Beast &amp; Chip"
64,"Presenters","Costume Design","Demi Moore"
64,"Presenters","Foreign Language Film","Sylvester Stallone"
64,"Presenters","Sound Mixing","Darryl Hannah, Edward James Olmos"
64,"Presenters","Original Song Introduction: “When You’re Alone”","John Candy"
64,"Presenters","Scientific &amp; Technical Awards","Tom Hanks"
64,"Presenters","Gordon E. Sawyer Award: Ray Harryhausen","Ray Bradbury"
64,"Presenters","Documentary Short Subject","Spike Lee, John Singleton"
64,"Presenters","Documentary Feature","Spike Lee, John Singleton"
64,"Presenters","Best Picture Introduction: Beauty and the Beast","Sally Field"
64,"Presenters","Cinematography","Richard Gere"
64,"Presenters","Visual Effects","Laura Dern, Diane Ladd"
64,"Presenters","Introduction: Original Score dance number","Patrick Swayze"
64,"Presenters","Music: Original Score","Patrick Swayze"
64,"Presenters","Presenter Introduction: Audrey Hepburn","Jack Valenti"
64,"Presenters","Honorary Award: Satyajit Ray","Audrey Hepburn"
64,"Presenters","Best Picture Introduction: The Silence of the Lambs","John Lithgow"
64,"Presenters","Writing: Adapted Screenplay","Robert Duvall, Anjelica Huston"
64,"Presenters","Writing: Original Screenplay","Robert Duvall, Anjelica Huston"
64,"Presenters","Actor","Kathy Bates"
64,"Presenters","Original Song","Shirley MacLaine, Liza Minnelli"
64,"Presenters","Actress","Michael Douglas"
64,"Presenters","Best Picture Introduction: The Prince of Tides","Jessica Tandy"
64,"Presenters","Directing","Kevin Costner"
64,"Presenters","Picture","Paul Newman, Elizabeth Taylor"
64,"Song Performances","Be Our Guest","Paige O’Hara, Jerry Orbach, Richard White"
64,"Song Performances","Beauty and the Beast","Peabo Bryson, Celine Dion, Angela Lansbury"
64,"Song Performances","Belle","Paige O’Hara, Jerry Orbach, Richard White"
64,"Song Performances","(Everything I Do) I Do It for You","Bryan Adams"
64,"Song Performances","When You’re Alone","Amber Scott"
64,"Other Performances","Opening Number: Best Picture Spoofs – Theme from the Patty Duke Show = Beauty and the Beast; The Shadow of Your Smile = The Silence of the Lambs; Toot Toot Tootsie Goo’ Bye = Bugsy; Three Coins in the Fountain = JFK; Don’t Rain on My Parade = The Prince of Tides","Billy Crystal"
64,"Ceremony Production Staff","Announcer","Les Marshak"
64,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
64,"Ceremony Production Staff","Director","Jeff Margolis"
64,"Ceremony Production Staff","Producer","Gilbert ‘Gil’ Cates"
64,"Ceremony Production Staff","Writer","Hal Kanter, Buz Kohan"
64,"Ceremony Production Staff","Writer (Special Material)","Billy Crystal, Marc Shaiman, David Steinberg, Bruce Vilanch, Robert Wuhl"
64,"Ceremony Production Staff","Production Design","C. David Pina"
64,"Emmys","Nominations","9"
64,"Emmys","Wins","3"
64,"Emmys","Directing for a Variety Series","Nominee"
64,"Emmys","Performance in a Variety or Music Program","Nominee (Billy Crystal, host)"
64,"Emmys","Lighting Direction for a Drama Series Variety Series Miniseries or Special","Nominee"
64,"Emmys","Art Direction for Variety or Nonfiction Programming","Nominee"
64,"Emmys","Sound Mixing for a Variety Series or Special","Nominee"
64,"Emmys","Choreography","Nominee"
63,"Nominations Announcement","Nominations Announcement Date","Tuesday, February 19, 1991"
63,"Nominations Announcement","Nominations Presenters","Denzel Washington, Karl Malden"
63,"Ceremony Details","Awards Ceremony Date/Time","Monday, March 25, 1991, 6:00pm"
63,"Ceremony Details","Location","Shrine Auditorium, Los Angeles"
63,"Ceremony Details","Televised On","ABC"
63,"Ceremony Details","Host","Billy Crystal"
63,"Ceremony Details","Length","3 hours, 35 minutes"
63,"Ceremony Details","Nielsen Ratings","28.06 rating"
63,"Ceremony Details","Viewers","42.79 million"
63,"Presenters","President’s Welcoming Remarks","Karl Malden"
63,"Presenters","Introduction: Opening Number","Michael Caine"
63,"Presenters","Supporting Actress","Denzel Washington"
63,"Presenters","Sound Mixing","Dianne Wiest"
63,"Presenters","Best Picture Introduction: Ghost","Jack Lemmon"
63,"Presenters","Makeup &amp; Hairstyling","Anne Archer"
63,"Presenters","Supporting Actor","Brenda Fricker"
63,"Presenters","Live Action Short Film","Chevy Chase, Martin Short"
63,"Presenters","Animated Short Film","Woody Woodpecker"
63,"Presenters","Honorary Award: Myrna Loy","Anjelica Huston"
63,"Presenters","Original Song Introduction: “Somewhere in My Memory”","Joe Pesci"
63,"Presenters","Costume Design","Annette Bening"
63,"Presenters","Scientific &amp; Technical Awards; and Gordon E. Sawyer Award: Stefan Kudelski","Geena Davis"
63,"Presenters","Best Picture Introduction: Goodfellas","Danny Aiello"
63,"Presenters","Visual Effects","Jack Valenti"
63,"Presenters","Irving G. Thalberg Award: David Brown and Richard D. Zanuck","Michael Douglas"
63,"Presenters","Introduction: Original Score dance number","Alec Baldwin"
63,"Presenters","Music: Original Score","Alec Baldwin, Kim Basinger"
63,"Presenters","Film Editing","Danny Glover, Kevin Kline"
63,"Presenters","Production Design","Richard Gere, Susan Sarandon"
63,"Presenters","Introduction: “My First Movie” montage","Bob Hope"
63,"Presenters","Documentary Short Subject","Phoebe Cates, Ron Silver"
63,"Presenters","Documentary Feature","Phoebe Cates, Ron Silver"
63,"Presenters","Best Picture Introduction: Dances with Wolves","Robert De Niro"
63,"Presenters","Sound Editing","Andy Garcia, Whoopi Goldberg"
63,"Presenters","Original Song Introduction: “Blaze of Glory”","Christian Slater"
63,"Presenters","Cinematography","Glenn Close"
63,"Presenters","Foreign Language Film","Dustin Hoffman"
63,"Presenters","Writing: Adapted Screenplay","Jodie Foster, Anthony Hopkins"
63,"Presenters","Writing: Original Screenplay","Jodie Foster, Anthony Hopkins"
63,"Presenters","Best Picture Introduction: Awakenings","Debra Winger"
63,"Presenters","Honorary Award: Sophia Loren","Gregory Peck"
63,"Presenters","Original Song","Ann-Margret, Gregory Hines"
63,"Presenters","Actress","Daniel Day-Lewis"
63,"Presenters","Actor","Jessica Tandy"
63,"Presenters","Best Picture Introduction: The Godfather, Part III","Jeff Bridges"
63,"Presenters","Directing","Tom Cruise"
63,"Presenters","Picture","Barbra Streisand"
63,"Song Performances","Blaze of Glory","Jon Bon Jovi"
63,"Song Performances","I’m Checkin’ Out","Rebe McEntire"
63,"Song Performances","Promise Me You’ll Remember","Harry Connick Jr."
63,"Song Performances","Somewhere in My Memory","Children’s Choir"
63,"Song Performances","Sooner or Later (I Always Get My Man)","Madonna"
63,"Other Performances","Opening Number","Jasmine Guy, Steve LaChance"
63,"Other Performances","Opening Number: Best Picture Spoofs – Goody Goody = Goodfellas; Dancing in the Dark = Dances with Wolves; L-O-V-E = Ghost; Speak Softly Love = The Godfather Part III; All the Way = Awakenings","Billy Crystal"
63,"Ceremony Production Staff","Announcer","Charlie O’Donnell"
63,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
63,"Ceremony Production Staff","Director","Jeff Margolis"
63,"Ceremony Production Staff","Producer","Gilbert ‘Gil’ Cates"
63,"Ceremony Production Staff","Writer","Hal Kanter, Buz Kohan"
63,"Ceremony Production Staff","Writer (Special Material)","Billy Crystal, David Steinberg, Bruce Vilanch, Robert Wuhl"
63,"Ceremony Production Staff","Production Design","Ray Klausen, C. David Pina"
63,"Emmys","Nominations","9"
63,"Emmys","Wins","3"
63,"Emmys","Directing for a Variety Special","Nominee"
63,"Emmys","Performance in a Variety or Music Program","(Billy Crystal, host)"
63,"Emmys","Music Direction","Nominee"
63,"Emmys","Lighting Direction for a Drama Series Variety Series Miniseries or Special","Nominee"
63,"Emmys","Art Direction for Variety or Nonfiction Programming","Nominee"
63,"Emmys","Sound Mixing for a Variety Series or Special","Nominee"
63,"Emmys","Technical Direction Camerawork Video Control for a Miniseries Movie or a Special","Nominee"
62,"Nominations Announcement","Nominations Announcement Date","Wednesday, February 14, 1990"
62,"Nominations Announcement","Nominations Presenters","Geena Davis, Karl Malden"
62,"Ceremony Details","Awards Ceremony Date/Time","Monday, March 26, 1990, 6:00pm"
62,"Ceremony Details","Location","Dorothy Chandler Pavilion, Los Angeles"
62,"Ceremony Details","Televised On","ABC"
62,"Ceremony Details","Host","Billy Crystal"
62,"Ceremony Details","Length","3 hours, 37 minutes"
62,"Ceremony Details","Nielsen Ratings","26.42 rating"
62,"Ceremony Details","Viewers","40.22 million"
62,"Presenters","President’s Welcoming Remarks","Karl Malden"
62,"Presenters","Supporting Actor","Geena Davis"
62,"Presenters","Production Design","Mel Gibson (in London), Glenn Close"
62,"Presenters","Presenter Introduction: Kim Basinger","Arnold Schwarzeneggar"
62,"Presenters","Best Picture Introduction: Dead Poets Society","Kim Basinger"
62,"Presenters","Original Song Introduction: “I Love to See You Smile”","Julia Roberts"
62,"Presenters","Music: Original Score","Steve Martin"
62,"Presenters","Makeup &amp; Hairstyling","Elizabeth McGovern, Kenneth Branagh"
62,"Presenters","Foreign Language Film","Jack Lemmon (in Moscow), Natalia Negoda"
62,"Presenters","Supporting Actress","Kevin Kline"
62,"Presenters","Best Picture Introduction: Field of Dreams","Beau Bridges, Jeff Bridges"
62,"Presenters","Live Action Short Film","John Candy, Rick Moranis"
62,"Presenters","Original Song Introduction: “Kiss the Girl” and “Under the Sea”","Daryl Hannah"
62,"Presenters","Animated Short Film","Bugs Bunny"
62,"Presenters","Jean Hersholt Humanitarian Award: Howard W. Koch","Walter Matthau"
62,"Presenters","Best Picture Introduction: Driving Miss Daisy","Jessica Lange"
62,"Presenters","Film Editing","Jessica Tandy, Morgan Freeman"
62,"Presenters","Original Song Introduction: “The Girl Who Used to Be Me”","John Goodman"
62,"Presenters","Presenter Introduction: Isabelle Huppert","Tom Selleck"
62,"Presenters","Scientific &amp; Technical Awards; and Gordon E. Sawyer Award: Pierre Angenieux","Isabelle Huppert (on tape)"
62,"Presenters","Sound Mixing","Bryan Brown (in Sydney), Rachel Ward"
62,"Presenters","Sound Editing","Bryan Brown (in Sydney), Rachel Ward"
62,"Presenters","Cinematography","Melanie Griffith, Tom Hanks"
62,"Presenters","Actress","Gregory Peck"
62,"Presenters","Costume Design","Candice Bergen"
62,"Presenters","Visual Effects","Chevy Chase, Dan Aykroyd"
62,"Presenters","Presenter Introduction: George Lucas &amp; Steven Spielberg","Jack Valenti"
62,"Presenters","Honorary Award: Akira Kurosawa","George Lucas, Steven Spielberg"
62,"Presenters","Original Song Introduction: “After All”","Denzel Washington"
62,"Presenters","Original Song","Dudley Moore, Paula Abdul"
62,"Presenters","Best Picture Introduction: Born on the Fourth of July","Danny Glover"
62,"Presenters","Documentary Short Subject","Charlton Heston (in Buenos Aires), Norma Aleandro"
62,"Presenters","Documentary Feature","Charlton Heston (in Buenos Aires), Norma Aleandro"
62,"Presenters","Writing: Adapted Screenplay","Jane Fonda"
62,"Presenters","Writing: Original Screenplay","Jane Fonda"
62,"Presenters","Best Picture Introduction: My Left Foot","Anjelica Huston"
62,"Presenters","Directing","Martin Scorsese, Robert De Niro"
62,"Presenters","Actor","Jodie Foster"
62,"Presenters","Introduction: “Over the Rainbow”","Michelle Pfeiffer"
62,"Presenters","Picture","Jack Nicholson, Warren Beatty"
62,"Song Performances","After All","James Ingram, Melissa Manchester"
62,"Song Performances","The Girl Who Used to Be Me","Patti Austin"
62,"Song Performances","I Love to See You Smile","Randy Newman"
62,"Song Performances","Kiss the Girl","Geoffrey Holder"
62,"Song Performances","Under the Sea","Geoffrey Holder"
62,"Other Performances","Opening Number: Best Picture Spoofs – My Left Foot = Me and My Shadow; Field of Dreams = Tangerine; Mutual Admiration Society = Dead Poets Society; Walkin’ My Baby Back Home = Driving Miss Daisy; Born in the U.S.A. = Born on the Fourth of July","Billy Crystal"
62,"Other Performances","Over the Rainbow","Diana Ross"
62,"Ceremony Production Staff","Announcer","Charlie O’Donnell"
62,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
62,"Ceremony Production Staff","Director","Jeff Margolis"
62,"Ceremony Production Staff","Producer","Gilbert ‘Gil’ Cates"
62,"Ceremony Production Staff","Writer","Marty Farrell, Ernest Lehman, Melville Shavelson"
62,"Ceremony Production Staff","Writer (Special Material)","Billy Crystal, Robert Wuhl"
62,"Ceremony Production Staff","Production Design","C. David Pina"
62,"Ceremony Production Staff","Choreography","Paula Abdul"
62,"Emmys","Nominations","5"
62,"Emmys","Wins","1"
62,"Emmys","Variety Music or Comedy Special","Nominee"
62,"Emmys","Directing of a Variety Series","Nominee"
62,"Emmys","Music Direction","Nominee"
62,"Emmys","Lighting Direction for a Drama Series Variety Series Miniseries or Special","Nominee"
61,"Nominations Announcement","Nominations Announcement Date","Tuesday, February 14, 1989"
61,"Nominations Announcement","Nominations Presenters","Anne Archer, Richard Kahn"
61,"Ceremony Details","Awards Ceremony Date/Time","Wednesday, March 29, 1989, 6:00pm"
61,"Ceremony Details","Location","Shrine Auditorium, Los Angeles"
61,"Ceremony Details","Televised On","ABC"
61,"Ceremony Details","Host","None"
61,"Ceremony Details","Length","3 hours, 19 minutes"
61,"Ceremony Details","Nielsen Ratings","28.41 rating"
61,"Ceremony Details","Viewers","42.77 million"
61,"Presenters","President’s Welcoming Remarks","Richard Kahn"
61,"Presenters","Presenter Introduction: Melanie Griffith &amp; Don Johnson","Tom Selleck"
61,"Presenters","Supporting Actress","Melanie Griffith, Don Johnson"
61,"Presenters","Best Picture Introduction: Rain Man","Jane Fonda"
61,"Presenters","Sound Mixing","James Stewart, Kim Novak"
61,"Presenters","Sound Editing","James Stewart, Kim Novak"
61,"Presenters","Makeup &amp; Hairstyling","Cybill Shepherd, Robert Downey Jr."
61,"Presenters","Introduction: 1950s movie musicals tribute","Patrick Swayze"
61,"Presenters","Music: Original Score","Patrick Swayze"
61,"Presenters","Presenter Introduction: Donald Sutherland &amp; Kiefer Sutherland","Olivia Newton-John"
61,"Presenters","Honorary Award: the National Film Board of Canada","Donald Sutherland, Kiefer Sutherland"
61,"Presenters","Best Picture Introduction: Mississippi Burning","Anjelica Huston"
61,"Presenters","Production Design","Gene Hackman, Willem Dafoe"
61,"Presenters","Costume Design","Bo Derek, Dudley Moore"
61,"Presenters","Introduction: Movie tap dancers montage &amp; Original Song montage","Billy Crystal"
61,"Presenters","Original Song","Gregory Hines, Sammy Davis Jr."
61,"Presenters","Foreign Language Film","Candice Bergen, Jack Valenti, Jacqueline Bisset"
61,"Presenters","Best Picture Introduction: The Accidental Tourist","Barbara Hershey"
61,"Presenters","Supporting Actor","Michael Caine, Roger Moore, Sean Connery"
61,"Presenters","Visual Effects","Beau Bridges, Jeff Bridges, Lloyd Bridges"
61,"Presenters","Presenter Introduction: Lucille Ball &amp; Bob Hope","Walter Matthau"
61,"Presenters","Introduction: “I Wanna Be an Oscar Winner”","Lucille Ball, Bob Hope"
61,"Presenters","Documentary Short Subject","Geena Davis, Jeff Goldblum"
61,"Presenters","Documentary Feature","Edward James Olmos, Max von Sydow"
61,"Presenters","Best Picture Introduction: Dangerous Liaisons","Anne Archer"
61,"Presenters","Special Achievement Award: Richard Williams for “Who Framed Roger Rabbit”","Charles Fleischer, Robin Williams"
61,"Presenters","Cinematography","Bruce Willis, Demi Moore"
61,"Presenters","Animated Short Film","Carrie Fisher, Martin Short"
61,"Presenters","Live Action Short Film","Carrie Fisher, Martin Short"
61,"Presenters","Actor","Michael Douglas"
61,"Presenters","Best Picture Introduction: Working Girl","Ali MacGraw"
61,"Presenters","Film Editing","Farrah Fawcett, Ryan O’Neal"
61,"Presenters","Scientific &amp; Technical Awards; and Gordon E. Sawyer Award: Gordon Henry Cook","Angie Dickinson"
61,"Presenters","Writing: Original Screenplay","Amy Irving, Richard Dreyfuss"
61,"Presenters","Writing: Adapted Screenplay","Dennis Quaid, Michelle Pfeiffer"
61,"Presenters","Directing","Goldie Hawn, Kurt Russell"
61,"Presenters","Actress","Dustin Hoffman, Tom Cruise"
61,"Presenters","Picture","Cher"
61,"Song Performances","Calling You","Not Performed"
61,"Song Performances","Let the River Run","Not Performed"
61,"Song Performances","Two Hearts","Not Performed"
61,"Other Performances","(I Wanna Be an) Oscar Winner","Keith Coogan, Patrick Dempsey, Corey Feldman, Joely Fisher, Tricia Leigh Fisher, Savion Glover, Carrie Hamilton, Melora Hardin, Ricki Lake, Chad Lowe, Tracy Nelson, Patrick O’Neal, Corey Parker, Tyrone Power Jr., Holly Robinson Peete, Christian Slater, Blair Underwood"
61,"Other Performances","I Only Have Eyes for You, You Are My Lucky Star, I’ve Got a Lovely Bunch of Coconuts, Proud Mary, Hooray for Hollywood","Army Archerd, Eileen Bowman, Coral Browne, Cyd Charisse, Dale Evans, Alice Faye, Merv Griffin, Dorothy Lamour, Rob Lowe, Tony Martin, Vincent Price, Buddy Rogers, Roy Rogers, Lily Tomlin"
61,"Ceremony Production Staff","Announcer","Charlie O’Donnell"
61,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
61,"Ceremony Production Staff","Director","Jeff Margolis"
61,"Ceremony Production Staff","Producer","Alan Carr"
61,"Ceremony Production Staff","Costume Design","Pete Menefee"
61,"Emmys","Nominations","1"
61,"Emmys","Wins","0"
61,"Emmys","Lighting Design Lighting Direction for a Variety Series","Nominee"
60,"Nominations Announcement","Nominations Announcement Date","Wednesday, February 17, 1988"
60,"Nominations Announcement","Nominations Presenters","Shirley MacLaine, Robert Wise (NOTE: First year the Academy president co-announced the nominees, a tradition that has continued since.)"
60,"Ceremony Details","Awards Ceremony Date/Time","Monday, April 11, 1988, 6:00pm"
60,"Ceremony Details","Location","Shrine Auditorium, Los Angeles"
60,"Ceremony Details","Televised On","ABC"
60,"Ceremony Details","Host","Chevy Chase"
60,"Ceremony Details","Length","3 hours, 33 minutes"
60,"Ceremony Details","Nielsen Ratings","27.80 rating"
60,"Ceremony Details","Viewers","42.04 million"
60,"Presenters","President’s Welcoming Remarks","Robert Wise"
60,"Presenters","Visual Effects","Sean Connery"
60,"Presenters","Supporting Actress","Glenn Close, Michael Douglas"
60,"Presenters","Production Design","Olivia de Havilland"
60,"Presenters","Cinematography","Danny Glover, Mel Gibson"
60,"Presenters","Animated Short Film","Mickey Mouse, Tom Selleck"
60,"Presenters","Documentary Short Subject","Joan Chen, John Lone"
60,"Presenters","Introduction: Academy Awards history montage","Charlton Heston"
60,"Presenters","Documentary Feature","Steve Guttenberg"
60,"Presenters","Sound Mixing","Billy Crystal"
60,"Presenters","Supporting Actor","Cher, Nicholas Cage"
60,"Presenters","Film Editing","Rob Lowe, Sean Young"
60,"Presenters","Irving G. Thalberg Award: Billy Wilder","Jack Lemmon"
60,"Presenters","Original Song","Dudley Moore, Liza Minnelli"
60,"Presenters","Music: Original Score","Jennifer Grey, Patrick Swayze"
60,"Presenters","Actor","Marlee Matlin"
60,"Presenters","Scientific &amp; Technical Awards; and Gordon E. Sawyer Award: Fred Hynes","Shirley Jones (on film)"
60,"Presenters","Sound Editing","Peter Weller (as RoboCop)"
60,"Presenters","Live Action Short Film","Paul Reubens (as Pee-wee Herman)"
60,"Presenters","Costume Design","Darryl Hannah, Kevin Costner"
60,"Presenters","Directing","Robin Williams"
60,"Presenters","Makeup &amp; Hairstyling","John Candy"
60,"Presenters","Writing: Adapted Screenplay","Audrey Hepburn, Gregory Peck"
60,"Presenters","Writing: Original Screenplay","Audrey Hepburn, Gregory Peck"
60,"Presenters","Foreign Language Film","Faye Dunaway, James Garner"
60,"Presenters","Actress","Paul Newman"
60,"Presenters","Picture","Eddie Murphy"
60,"Song Performances","Cry Freedom","George Fenton, Jonas Gwangwa"
60,"Song Performances","(I’ve Had) The Time of My Life","Bill Medley, Jennifer Warnes"
60,"Song Performances","Nothing’s Gonna Stop Us Now","Starship, Gloria Estefan"
60,"Song Performances","Shakedown","Little Richard"
60,"Song Performances","Storybook Love","Willy DeVille"
60,"Other Performances","I Hope I Get It","Academy Awards Chorus"
60,"Ceremony Production Staff","Announcer","Hank Simms"
60,"Ceremony Production Staff","Conductor / Musical Arranger","Bill Conti"
60,"Ceremony Production Staff","Director","Marty Pasetta"
60,"Ceremony Production Staff","Producer","Samuel Goldwyn Jr."
60,"Ceremony Production Staff","Writer","Marko Realmonte"
60,"Ceremony Production Staff","Production Design","Charles Lisanby"
60,"Emmys","Nominations","3"
60,"Emmys","Wins","1"
60,"Emmys","Individual Achievement Special Events","Nominee (Marty Pasetta, Director)"
60,"Emmys","Individual Achievement Special Events","Nominee (Charles Lisanby, Keaton S. Walker, Art Directors)"
60,"Emmys","Individual Achievement Special Events","Nominee (Ray Aghayan, Bob Mackie, Costume Design)"
59,"Nominations Announcement","Nominations Announcement Date","Wednesday, February 11, 1987"
59,"Nominations Announcement","Nominations Presenters","Don Ameche, Anjelica Huston"
59,"Ceremony Details","Awards Ceremony Date/Time","Monday, March 30, 1987, 6:00pm"
59,"Ceremony Details","Location","Dorothy Chandler Pavilion, Los Angeles"
59,"Ceremony Details","Televised On","ABC"
59,"Ceremony Details","Host","Chevy Chase, Goldie Hawn, Paul Hogan"
59,"Ceremony Details","Length","3 hours, 19 minutes"
59,"Ceremony Details","Nielsen Ratings","25.94 rating"
59,"Ceremony Details","Viewers","39.72 million"
59,"Presenters","President’s Welcoming Remarks","Robert Wise"
59,"Presenters","Writing: Adapted Screenplay","Shirley MacLaine"
59,"Presenters","Writing: Original Screenplay","Shirley MacLaine"
59,"Presenters","Sound Mixing","Marlee Matlin"
59,"Presenters","Supporting Actress","Anjelica Huston, Don Ameche"
59,"Presenters","Sound Editing","Chevy Chase"
59,"Presenters","Costume Design","Lauren Bacall"
59,"Presenters","Music: Original Score","Bette Midler"
59,"Presenters","Production Design","Christopher Reeve, Isabella Rossellini"
59,"Presenters","Cinematography","Jennifer Jones"
59,"Presenters","Documentary Short Subject","Helena Bonham-Carter, Matthew Broderick"
59,"Presenters","Irving G. Thalberg Award: Steven Spielberg","Richard Dreyfuss"
59,"Presenters","Visual Effects","Leonard Nimoy, William Shatner"
59,"Presenters","Documentary Feature","Oprah Winfrey"
59,"Presenters","Supporting Actor","Jeff Bridges, Sigourney Weaver"
59,"Presenters","Original Song","Bernadette Peters"
59,"Presenters","Makeup &amp; Hairstyling","Rodney Dangerfield"
59,"Presenters","Animated Short Film","Bugs Bunny, Tom Hanks"
59,"Presenters","Live Action Short Film","Michael Douglas, Sonia Braga"
59,"Presenters","Actress","William Hurt"
59,"Presenters","Film Editing","Molly Ringwald"
59,"Presenters","Foreign Language Film","Anthony Quinn"
59,"Presenters","Honorary Award: Ralph Bellamy","Karl Malden"
59,"Presenters","Directing","Elizabeth Taylor"
59,"Presenters","Actor","Bette Davis"
59,"Presenters","Picture","Dustin Hoffman"
59,"Presenters","Scientific &amp; Technical Awards","(NOTE: No record of these awards being given out.)"
59,"Song Performances","Glory of Love","Peter Cetera"
59,"Song Performances","Life in a Looking Glass","Tony Bennett"
59,"Song Performances","Mean Green Mother from Outer Space","Levi Stubbs"
59,"Song Performances","Somewhere Out There","James Ingram, Natalie Cole"
59,"Song Performances","Take My Breath Away","Lou Rawls, Melba Moore"
59,"Other Performances","Best Original Song introductions","Bernadette Peters"
59,"Other Performances","Fugue for Tinhorns","Dom DeLuise, Pat Morita, Telly Savalas, Academy Awards Chorus"
59,"Other Performances","Fugue for Tinhorns","Academy Awards Chorus"
59,"Ceremony Production Staff","Announcer","Hank Simms"
59,"Ceremony Production Staff","Conductor / Musical Arranger","Lionel Newman"
59,"Ceremony Production Staff","Director","Marty Pasetta"
59,"Ceremony Production Staff","Producer","Samuel Goldwyn Jr."
59,"Ceremony Production Staff","Production Design","Greg Richman"
59,"Emmys","Nominations","2"
59,"Emmys","Wins","0"
59,"Emmys","Original Music and Lyrics","Nominee"
59,"Emmys","Art Direction for Variety or Nonfiction Programming","Nominee"
